zip_code,latitude,longitude,city,state,county
38963,34.022051,-90.349894,Tutwiler,Mississippi,Tallahatchie
38964,34.09953,-90.443027,Vance,Mississippi,Quitman
38965,34.101631,-89.633458,Water Valley,Mississippi,Yalobusha
38966,33.898064,-90.335055,Webb,Mississippi,Tallahatchie
38967,33.514926,-89.628584,Winona,Mississippi,Montgomery
39038,33.170596,-90.475786,Belzoni,Mississippi,Humphreys
39039,32.845368,-90.241776,Benton,Mississippi,Yazoo
39040,32.645794,-90.423646,Bentonia,Mississippi,Yazoo
39041,32.406956,-90.46141,Bolton,Mississippi,Hinds
39042,32.300019,-89.938693,Brandon,Mississippi,Rankin
39043,32.269041,-89.987491,Brandon,Mississippi,Rankin
39044,31.96499,-89.981393,Braxton,Mississippi,Simpson
39045,32.785348,-89.869807,Camden,Mississippi,Madison
39046,32.625298,-90.008601,Canton,Mississippi,Madison
39047,32.388633,-89.958406,Brandon,Mississippi,Rankin
39051,32.785217,-89.524057,Carthage,Mississippi,Leake
39054,32.812875,-90.927522,Cary,Mississippi,Sharkey
39056,32.370736,-90.312371,Clinton,Mississippi,Hinds
39057,32.477116,-89.26359,Conehatta,Mississippi,Newton
39058,32.311287,-90.397157,Clinton,Mississippi,Hinds
39059,31.965088,-90.375733,Crystal Springs,Mississippi,Copiah
39060,32.311287,-90.397157,Clinton,Mississippi,Hinds
39061,32.879795,-90.81096,Delta City,Mississippi,Sharkey
39062,31.986101,-89.919219,D Lo,Mississippi,Simpson
39063,33.071531,-89.899593,Durant,Mississippi,Holmes
39066,32.27307,-90.50985,Edwards,Mississippi,Hinds
39067,33.08167,-89.541348,Ethel,Mississippi,Attala
39069,31.731988,-91.056503,Fayette,Mississippi,Jefferson
39071,32.553269,-90.326653,Flora,Mississippi,Madison
39072,32.311287,-90.397157,Pocahontas,Mississippi,Hinds
39073,32.280972,-90.003854,Florence,Mississippi,Rankin
39074,32.399853,-89.505298,Forest,Mississippi,Scott
39077,31.928751,-90.392603,Gallman,Mississippi,Copiah
39078,31.87408,-90.206289,Georgetown,Mississippi,Copiah
39079,32.989226,-89.943323,Goodman,Mississippi,Holmes
39080,32.492533,-89.494585,Harperville,Mississippi,Scott
39081,31.739958,-91.050948,Harriston,Mississippi,Jefferson
39082,31.94173,-90.133459,Harrisville,Mississippi,Simpson
39083,31.868475,-90.429426,Hazlehurst,Mississippi,Copiah
39086,31.997408,-90.716602,Hermanville,Mississippi,Claiborne
39087,32.470606,-89.517069,Hillsboro,Mississippi,Scott
39088,32.841523,-90.723119,Holly Bluff,Mississippi,Yazoo
39090,33.055142,-89.5913,Kosciusko,Mississippi,Attala
39092,32.384482,-89.415089,Lake,Mississippi,Scott
39094,32.620305,-89.614259,Lena,Mississippi,Leake
39095,33.126082,-90.057116,Lexington,Mississippi,Holmes
39096,31.739958,-91.050948,Lorman,Mississippi,Jefferson
39097,32.980758,-90.592812,Louise,Mississippi,Humphreys
39098,32.566039,-89.713545,Ludlow,Mississippi,Scott
39107,33.082754,-89.641184,Mc Adams,Mississippi,Attala
39108,33.082754,-89.641184,Mc Cool,Mississippi,Attala
39109,32.690864,-89.355388,Madden,Mississippi,Leake
39110,32.553769,-90.138906,Madison,Mississippi,Madison
39111,31.910321,-89.775032,Magee,Mississippi,Simpson
39112,31.896236,-89.780694,Sanatorium,Mississippi,Simpson
39113,32.711257,-90.952716,Mayersville,Mississippi,Issaquena
39114,31.907972,-89.813907,Mendenhall,Mississippi,Simpson
39115,33.125998,-90.531759,Midnight,Mississippi,Humphreys
39116,31.852342,-89.50805,Mize,Mississippi,Smith
39117,32.402897,-89.594886,Morton,Mississippi,Scott
39119,31.717905,-89.623543,Mount Olive,Mississippi,Covington
39120,31.527752,-91.307025,Natchez,Mississippi,Adams
39121,31.470602,-91.404404,Natchez,Mississippi,Adams
39122,31.470602,-91.404404,Natchez,Mississippi,Adams
39130,32.642448,-90.090683,Madison,Mississippi,Madison
39140,31.71093,-90.038237,Newhebron,Mississippi,Lawrence
39144,32.005479,-90.981274,Pattison,Mississippi,Claiborne
39145,32.33857,-89.833228,Pelahatchie,Mississippi,Rankin
39146,32.950379,-90.02631,Pickens,Mississippi,Holmes
39148,32.319905,-89.992257,Piney Woods,Mississippi,Rankin
39149,31.837604,-90.016517,Pinola,Mississippi,Simpson
39150,31.916949,-90.975632,Port Gibson,Mississippi,Claiborne
39151,32.106173,-89.783633,Puckett,Mississippi,Rankin
39152,32.274536,-89.562728,Pulaski,Mississippi,Scott
39153,32.033656,-89.524458,Raleigh,Mississippi,Smith
39154,32.196072,-90.47528,Raymond,Mississippi,Hinds
39156,32.52792,-90.754175,Redwood,Mississippi,Warren
39157,32.436064,-90.13731,Ridgeland,Mississippi,Madison
39158,32.642448,-90.090683,Ridgeland,Mississippi,Madison
39159,32.859106,-90.897658,Rolling Fork,Mississippi,Sharkey
39160,33.082754,-89.641184,Sallis,Mississippi,Attala
39161,32.498294,-89.868563,Sandhill,Mississippi,Rankin
39162,32.640397,-90.595701,Satartia,Mississippi,Yazoo
39163,32.642448,-90.090683,Sharon,Mississippi,Madison
39165,31.470602,-91.404404,Sibley,Mississippi,Adams
39166,33.094729,-90.490483,Silver City,Mississippi,Humphreys
39167,32.096124,-90.061508,Star,Mississippi,Rankin
39168,31.82958,-89.403302,Taylorsville,Mississippi,Smith
39169,33.134414,-90.237888,Tchula,Mississippi,Holmes
39170,32.189393,-90.422369,Terry,Mississippi,Hinds
39171,32.753923,-89.52414,Thomastown,Mississippi,Leake
39173,32.762751,-90.36285,Tinsley,Mississippi,Yazoo
39174,32.395343,-90.154436,Tougaloo,Mississippi,Hinds
39175,32.22149,-90.4372,Utica,Mississippi,Hinds
39176,33.329023,-89.751563,Vaiden,Mississippi,Carroll
39177,32.711257,-90.952716,Valley Park,Mississippi,Issaquena
39179,32.801526,-90.098134,Vaughan,Mississippi,Yazoo
39180,32.339533,-90.834407,Vicksburg,Mississippi,Warren
39181,32.348565,-90.864199,Vicksburg,Mississippi,Warren
39182,32.348565,-90.864199,Vicksburg,Mississippi,Warren
39183,32.386006,-90.840021,Vicksburg,Mississippi,Warren
39189,32.62897,-89.406315,Walnut Grove,Mississippi,Leake
39190,31.470602,-91.404404,Washington,Mississippi,Adams
39191,31.847453,-90.377153,Wesson,Mississippi,Copiah
39192,33.198544,-89.853487,West,Mississippi,Holmes
39193,32.234775,-90.07263,Whitfield,Mississippi,Rankin
39194,32.815898,-90.475849,Yazoo City,Mississippi,Yazoo
39201,32.291095,-90.192687,Jackson,Mississippi,Hinds
39202,32.305395,-90.176737,Jackson,Mississippi,Hinds
39203,32.308595,-90.210438,Jackson,Mississippi,Hinds
39204,32.30148,-90.290313,Jackson,Mississippi,Hinds
39205,32.311287,-90.397157,Jackson,Mississippi,Hinds
39206,32.370044,-90.169987,Jackson,Mississippi,Hinds
39207,32.311287,-90.397157,Jackson,Mississippi,Hinds
39208,32.267238,-89.958708,Pearl,Mississippi,Rankin
39209,32.374632,-90.362921,Jackson,Mississippi,Hinds
39210,32.321845,-90.177137,Jackson,Mississippi,Hinds
39211,32.366844,-90.123786,Jackson,Mississippi,Hinds
39212,32.238808,-90.28773,Jackson,Mississippi,Hinds
39213,32.306096,-90.216282,Jackson,Mississippi,Hinds
39215,32.311287,-90.397157,Jackson,Mississippi,Hinds
39216,32.336744,-90.216096,Jackson,Mississippi,Hinds
39217,32.297396,-90.208088,Jackson,Mississippi,Hinds
39218,32.215304,-90.126353,Richland,Mississippi,Rankin
39225,32.311287,-90.397157,Jackson,Mississippi,Hinds
39232,32.311287,-90.397157,Flowood,Mississippi,Rankin
39235,32.311287,-90.397157,Jackson,Mississippi,Hinds
39236,32.311287,-90.397157,Jackson,Mississippi,Hinds
39250,32.311287,-90.397157,Jackson,Mississippi,Hinds
39269,32.300296,-90.188638,Jackson,Mississippi,Hinds
39271,32.311287,-90.397157,Jackson,Mississippi,Hinds
39272,32.311287,-90.397157,Byram,Mississippi,Hinds
39282,32.311287,-90.397157,Jackson,Mississippi,Hinds
39283,32.311287,-90.397157,Jackson,Mississippi,Hinds
39284,32.311287,-90.397157,Jackson,Mississippi,Hinds
39286,32.311287,-90.397157,Jackson,Mississippi,Hinds
39288,32.313127,-89.799625,Pearl,Mississippi,Rankin
39289,32.311287,-90.397157,Jackson,Mississippi,Hinds
39296,32.311287,-90.397157,Jackson,Mississippi,Hinds
39298,32.319905,-89.992257,Jackson,Mississippi,Rankin
39301,32.381605,-88.663489,Meridian,Mississippi,Lauderdale
39302,32.431958,-88.641888,Meridian,Mississippi,Lauderdale
39303,32.401233,-88.652279,Meridian,Mississippi,Lauderdale
39304,32.420847,-88.646016,Meridian,Mississippi,Lauderdale
39305,32.403111,-88.658234,Meridian,Mississippi,Lauderdale
39307,32.386718,-88.676575,Meridian,Mississippi,Lauderdale
39309,32.337389,-88.726474,Meridian,Mississippi,Lauderdale
39320,32.52258,-88.745613,Bailey,Mississippi,Lauderdale
39322,31.582003,-88.548006,Buckatunna,Mississippi,Wayne
39323,32.35048,-88.955099,Chunky,Mississippi,Newton
39324,31.593682,-88.704829,Clara,Mississippi,Wayne
39325,32.434473,-88.78778,Collinsville,Mississippi,Lauderdale
39326,32.556534,-88.679062,Daleville,Mississippi,Lauderdale
39327,32.427135,-89.092952,Decatur,Mississippi,Newton
39328,32.799065,-88.698657,De Kalb,Mississippi,Kemper
39330,32.14342,-88.819543,Enterprise,Mississippi,Clarke
39332,32.323107,-89.083928,Hickory,Mississippi,Newton
39335,32.498068,-88.534433,Lauderdale,Mississippi,Lauderdale
39336,32.319198,-89.258254,Lawrence,Mississippi,Newton
39337,32.5049,-88.995468,Little Rock,Mississippi,Newton
39338,32.109313,-89.187423,Louin,Mississippi,Jasper
39339,33.101687,-89.068098,Louisville,Mississippi,Winston
39341,33.125769,-88.54474,Macon,Mississippi,Noxubee
39342,32.336743,-88.616297,Marion,Mississippi,Lauderdale
39345,32.39983,-89.08313,Newton,Mississippi,Newton
39346,32.980751,-89.108325,Noxapater,Mississippi,Winston
39347,32.021692,-88.885093,Pachuta,Mississippi,Clarke
39348,32.069413,-89.027181,Paulding,Mississippi,Jasper
39350,32.754387,-89.116797,Philadelphia,Mississippi,Neshoba
39352,32.797547,-88.523668,Porterville,Mississippi,Kemper
39354,32.855983,-88.827847,Preston,Mississippi,Kemper
39355,32.013802,-88.663429,Quitman,Mississippi,Clarke
39356,32.13603,-88.998801,Rose Hill,Mississippi,Jasper
39358,32.822624,-88.478138,Scooba,Mississippi,Kemper
39359,32.551832,-89.357384,Sebastopol,Mississippi,Scott
39360,31.960687,-88.716818,Shubuta,Mississippi,Clarke
39361,33.082645,-88.659645,Shuqualak,Mississippi,Noxubee
39362,31.360647,-88.606456,State Line,Mississippi,Greene
39363,32.140683,-88.770572,Stonewall,Mississippi,Clarke
39364,32.424306,-88.660633,Toomsuba,Mississippi,Lauderdale
39365,32.643921,-89.111993,Union,Mississippi,Neshoba
39366,31.950645,-88.970738,Vossburg,Mississippi,Jasper
39367,31.659327,-88.704113,Waynesboro,Mississippi,Wayne
39401,31.245138,-89.28071,Hattiesburg,Mississippi,Forrest
39402,31.335865,-89.379246,Hattiesburg,Mississippi,Forrest
39403,31.356642,-89.382415,Hattiesburg,Mississippi,Forrest
39404,31.172142,-89.294772,Hattiesburg,Mississippi,Forrest
39406,31.172142,-89.294772,Hattiesburg,Mississippi,Forrest
39407,31.172142,-89.294772,Hattiesburg,Mississippi,Forrest
39421,31.582332,-89.781429,Bassfield,Mississippi,Jefferson Davis
39422,31.989146,-89.209877,Bay Springs,Mississippi,Jasper
39423,31.185365,-88.920132,Beaumont,Mississippi,Perry
39425,31.181756,-89.266547,Brooklyn,Mississippi,Forrest
39426,30.661121,-89.646536,Carriere,Mississippi,Pearl River
39427,31.601319,-89.865962,Carson,Mississippi,Jefferson Davis
39428,31.652811,-89.578002,Collins,Mississippi,Covington
39429,31.218188,-89.801872,Columbia,Mississippi,Marion
39436,31.455471,-89.302042,Eastabuchie,Mississippi,Jones
39437,31.611088,-89.171825,Ellisville,Mississippi,Jones
39439,31.892668,-89.077368,Heidelberg,Mississippi,Jasper
39440,31.711733,-89.114317,Laurel,Mississippi,Jones
39441,31.727664,-89.075482,Laurel,Mississippi,Jones
39442,31.682254,-89.040622,Laurel,Mississippi,Jones
39443,31.686952,-89.121296,Laurel,Mississippi,Jones
39451,31.167734,-88.637767,Leakesville,Mississippi,Greene
39452,30.866791,-88.649035,Lucedale,Mississippi,George
39455,31.100426,-89.503417,Lumberton,Mississippi,Lamar
39456,31.086666,-88.797692,Mc Lain,Mississippi,Greene
39457,30.666936,-89.673392,Mc Neill,Mississippi,Pearl River
39459,31.500214,-89.296883,Moselle,Mississippi,Jones
39460,32.013235,-89.11656,Moss,Mississippi,Jasper
39461,31.210172,-88.754841,Neely,Mississippi,Greene
39462,31.171903,-88.991561,New Augusta,Mississippi,Perry
39463,30.563724,-89.557751,Nicholson,Mississippi,Pearl River
39464,31.311643,-88.999044,Ovett,Mississippi,Perry
39465,31.331528,-89.215061,Petal,Mississippi,Forrest
39466,30.627655,-89.63128,Picayune,Mississippi,Pearl River
39470,30.756774,-89.58072,Poplarville,Mississippi,Pearl River
39474,31.59763,-89.886038,Prentiss,Mississippi,Jefferson Davis
39475,31.228126,-89.501513,Purvis,Mississippi,Lamar
39476,31.318239,-88.993126,Richton,Mississippi,Perry
39477,31.790929,-89.041363,Sandersville,Mississippi,Jones
39478,31.078868,-89.847732,Sandy Hook,Mississippi,Marion
39479,31.5378,-89.502846,Seminary,Mississippi,Covington
39480,31.713226,-89.297336,Soso,Mississippi,Jones
39481,31.870465,-89.229337,Stringer,Mississippi,Jasper
39482,31.216581,-89.531088,Sumrall,Mississippi,Lamar
39483,31.247873,-89.92857,Foxworth,Mississippi,Marion
39501,30.396277,-89.064103,Gulfport,Mississippi,Harrison
39502,30.415795,-89.068448,Gulfport,Mississippi,Harrison
39503,30.467067,-89.151485,Gulfport,Mississippi,Harrison
39505,30.415795,-89.068448,Gulfport,Mississippi,Harrison
39506,30.415795,-89.068448,Gulfport,Mississippi,Harrison
39507,30.400079,-89.031635,Gulfport,Mississippi,Harrison
39520,30.295608,-89.463187,Bay Saint Louis,Mississippi,Hancock
39521,30.403156,-89.49821,Bay Saint Louis,Mississippi,Hancock
39522,30.403156,-89.49821,Stennis Space Center,Mississippi,Hancock
39525,30.372821,-89.377942,Diamondhead,Mississippi,Hancock
39529,30.403156,-89.49821,Stennis Space Center,Mississippi,Hancock
39530,30.432454,-88.978634,Biloxi,Mississippi,Harrison
39531,30.401498,-88.971229,Biloxi,Mississippi,Harrison
39532,30.510988,-88.96808,Biloxi,Mississippi,Harrison
39533,30.415795,-89.068448,Biloxi,Mississippi,Harrison
39534,30.415795,-89.068448,Biloxi,Mississippi,Harrison
39535,30.415795,-89.068448,Biloxi,Mississippi,Harrison
39540,,,Diberville,Mississippi,Harrison
39552,30.441072,-88.634482,Escatawpa,Mississippi,Jackson
39553,30.421676,-88.66487,Gautier,Mississippi,Jackson
39555,30.71325,-88.519743,Hurley,Mississippi,Jackson
39556,30.487498,-89.418722,Kiln,Mississippi,Hancock
39558,30.239124,-89.459526,Lakeshore,Mississippi,Hancock
39560,30.374646,-89.177143,Long Beach,Mississippi,Harrison
39561,30.721036,-89.172285,Mc Henry,Mississippi,Stone
39562,30.544726,-88.604298,Moss Point,Mississippi,Jackson
39563,30.539088,-88.621049,Moss Point,Mississippi,Jackson
39564,30.50028,-88.655024,Ocean Springs,Mississippi,Jackson
39565,30.547365,-88.708582,Ocean Springs,Mississippi,Jackson
39566,30.441072,-88.634482,Ocean Springs,Mississippi,Jackson
39567,30.534162,-88.489379,Pascagoula,Mississippi,Jackson
39568,30.441072,-88.634482,Pascagoula,Mississippi,Jackson
39569,30.441072,-88.634482,Pascagoula,Mississippi,Jackson
39571,30.426162,-89.264327,Pass Christian,Mississippi,Harrison
39572,30.249299,-89.520472,Pearlington,Mississippi,Hancock
39573,30.773109,-89.112944,Perkinston,Mississippi,Stone
39574,30.599773,-89.112683,Saucier,Mississippi,Harrison
39576,30.285046,-89.371231,Waveland,Mississippi,Hancock
39577,30.847778,-89.086992,Wiggins,Mississippi,Stone
39581,30.539159,-88.621046,Pascagoula,Mississippi,Jackson
39595,30.441072,-88.634482,Pascagoula,Mississippi,Jackson
39601,31.521489,-90.460786,Brookhaven,Mississippi,Lincoln
39602,31.533354,-90.490661,Brookhaven,Mississippi,Lincoln
39603,31.612287,-90.446702,Brookhaven,Mississippi,Lincoln
39629,31.447124,-90.45787,Bogue Chitto,Mississippi,Lincoln
39630,31.465718,-90.895386,Bude,Mississippi,Franklin
39631,31.134359,-91.175079,Centreville,Mississippi,Wilkinson
39632,31.114483,-90.487486,Chatawa,Mississippi,Pike
39633,31.247847,-90.885075,Crosby,Mississippi,Amite
39635,31.18537,-90.427966,Fernwood,Mississippi,Pike
39638,31.199644,-90.916006,Gloster,Mississippi,Amite
39641,31.409296,-90.142429,Jayess,Mississippi,Lawrence
39643,31.243549,-89.978849,Kokomo,Mississippi,Marion
39645,31.17427,-90.803528,Liberty,Mississippi,Amite
39647,31.465718,-90.895386,Mc Call Creek,Mississippi,Franklin
39648,31.1769,-90.40156,Mccomb,Mississippi,Pike
39649,31.17494,-90.403987,Mccomb,Mississippi,Pike
39652,31.143395,-90.403989,Magnolia,Mississippi,Pike
39653,31.469888,-90.891482,Meadville,Mississippi,Franklin
39654,31.540111,-90.161012,Monticello,Mississippi,Lawrence
39656,31.48225,-90.036767,Oak Vale,Mississippi,Lawrence
39657,31.043653,-90.403651,Osyka,Mississippi,Pike
39661,31.50115,-91.069486,Roxie,Mississippi,Franklin
39662,31.409907,-90.291051,Ruth,Mississippi,Lincoln
39663,31.594604,-90.044711,Silver Creek,Mississippi,Lawrence
39664,31.268945,-90.670185,Smithdale,Mississippi,Amite
39665,31.640256,-90.189547,Sontag,Mississippi,Lawrence
39666,31.258892,-90.404555,Summit,Mississippi,Pike
39667,31.175558,-90.090824,Tylertown,Mississippi,Walthall
39668,31.714577,-90.746168,Union Church,Mississippi,Jefferson
39669,31.175443,-91.324666,Woodville,Mississippi,Wilkinson
39701,33.516258,-88.461318,Columbus,Mississippi,Lowndes
39702,33.429569,-88.460218,Columbus,Mississippi,Lowndes
39703,33.484147,-88.283998,Columbus,Mississippi,Lowndes
39704,33.548523,-88.379614,Columbus,Mississippi,Lowndes
39705,33.550752,-88.486521,Columbus,Mississippi,Lowndes
39710,33.51633,-88.460083,Columbus,Mississippi,Lowndes
39730,33.847638,-88.514694,Aberdeen,Mississippi,Monroe
39735,33.278252,-89.191298,Ackerman,Mississippi,Choctaw
39736,33.411531,-88.644261,Artesia,Mississippi,Lowndes
39737,33.648956,-89.334234,Bellefontaine,Mississippi,Webster
39739,33.220204,-88.482218,Brooksville,Mississippi,Noxubee
39740,33.81523,-88.271904,Caledonia,Mississippi,Monroe
39741,33.659271,-88.753976,Cedarbluff,Mississippi,Clay
39743,33.334688,-88.556056,Crawford,Mississippi,Lowndes
39744,33.549384,-89.290417,Eupora,Mississippi,Webster
39745,33.289753,-89.399875,French Camp,Mississippi,Choctaw
39746,33.778926,-88.358784,Hamilton,Mississippi,Monroe
39747,33.4346,-89.585663,Kilmichael,Mississippi,Montgomery
39750,33.599618,-89.262792,Maben,Mississippi,Webster
39751,33.94185,-89.323857,Mantee,Mississippi,Calhoun
39752,33.540161,-89.130294,Mathiston,Mississippi,Webster
39753,33.483814,-88.640881,Mayhew,Mississippi,Lowndes
39754,33.659271,-88.753976,Montpelier,Mississippi,Clay
39755,33.659271,-88.753976,Pheba,Mississippi,Clay
39756,33.783578,-88.664183,Prairie,Mississippi,Monroe
39759,33.42554,-88.879117,Starkville,Mississippi,Oktibbeha
39760,33.459924,-88.832163,Starkville,Mississippi,Oktibbeha
39762,33.415601,-88.743329,Mississippi State,Mississippi,Oktibbeha
39766,33.603342,-88.321007,Steens,Mississippi,Lowndes
39767,33.518048,-89.467862,Stewart,Mississippi,Montgomery
39769,33.405675,-88.993677,Sturgis,Mississippi,Oktibbeha
39771,33.595758,-89.298621,Walthall,Mississippi,Webster
39772,33.321036,-89.271149,Weir,Mississippi,Choctaw
39773,33.621135,-88.609136,West Point,Mississippi,Clay
39776,33.804808,-89.060746,Woodland,Mississippi,Chickasaw
39901,33.891251,-84.07456,Atlanta,Georgia,Dekalb
40003,38.274456,-85.090374,Bagdad,KY,Shelby
40004,37.822585,-85.466944,Bardstown,KY,Nelson
40006,38.603011,-85.329441,Bedford,KY,Trimble
40007,38.452892,-85.016907,Bethlehem,KY,Henry
40008,37.826549,-85.327083,Bloomfield,KY,Nelson
40009,37.504057,-85.107213,Bradfordsville,KY,Marion
40010,38.389195,-85.44584,Buckner,KY,Oldham
40011,38.45807,-85.132315,Campbellsburg,KY,Henry
40012,37.903151,-85.191533,Chaplin,KY,Nelson
40013,37.912465,-85.465785,Coxs Creek,KY,Nelson
40014,38.358083,-85.446974,Crestwood,KY,Oldham
40018,38.22977,-85.66304,Eastwood,KY,Jefferson
40019,38.416293,-85.171224,Eminence,KY,Henry
40020,37.933981,-85.386242,Fairfield,KY,Nelson
40022,38.15483,-85.340174,Finchville,KY,Shelby
40023,38.188936,-85.446269,Fisherville,KY,Jefferson
40025,38.309597,-85.643359,Glenview,KY,Jefferson
40026,38.412346,-85.527464,Goshen,KY,Oldham
40027,38.329718,-85.63299,Harrods Creek,KY,Jefferson
40031,38.423186,-85.454359,La Grange,KY,Oldham
40032,38.40464,-85.460504,La Grange,KY,Oldham
40033,37.541558,-85.256025,Lebanon,KY,Marion
40036,38.455714,-84.988603,Lockport,KY,Henry
40037,37.647483,-85.417876,Loretto,KY,Marion
40040,37.756812,-85.059008,Mackville,KY,Washington
40041,38.25361,-85.662215,Masonic Home,KY,Jefferson
40045,38.687402,-85.378762,Milton,KY,Trimble
40046,38.019718,-85.181188,Mount Eden,KY,Spencer
40047,38.04141,-85.581303,Mount Washington,KY,Bullitt
40048,37.756941,-85.44671,Nazareth,KY,Nelson
40049,37.660251,-85.393204,Nerinx,KY,Marion
40050,38.427404,-85.18706,New Castle,KY,Henry
40051,37.643761,-85.547037,New Haven,KY,Nelson
40052,37.602081,-85.516424,New Hope,KY,Nelson
40055,38.473652,-85.300936,Pendleton,KY,Henry
40056,38.303255,-85.485175,Pewee Valley,KY,Oldham
40057,38.431413,-85.032581,Pleasureville,KY,Henry
40058,38.494055,-85.124192,Port Royal,KY,Henry
40059,38.341558,-85.598451,Prospect,KY,Jefferson
40060,37.533664,-85.429061,Raywick,KY,Marion
40061,37.773962,-85.201068,Saint Catharine,KY,Washington
40062,37.604695,-85.425149,Saint Francis,KY,Marion
40063,37.579519,-85.355132,Saint Mary,KY,Marion
40065,38.222445,-85.172072,Shelbyville,KY,Shelby
40066,38.197268,-85.212156,Shelbyville,KY,Shelby
40067,38.223861,-85.360625,Simpsonville,KY,Shelby
40068,38.408032,-85.267223,Smithfield,KY,Henry
40069,37.734249,-85.21065,Springfield,KY,Washington
40070,38.476096,-85.248914,Sulphur,KY,Henry
40071,38.032735,-85.366055,Taylorsville,KY,Spencer
40075,38.552133,-85.101879,Turners Station,KY,Henry
40076,38.122662,-85.103096,Waddy,KY,Shelby
40077,38.491635,-85.424726,Westport,KY,Oldham
40078,37.843697,-85.128804,Willisburg,KY,Washington
40104,38.093864,-86.345301,Battletown,KY,Meade
40107,37.740827,-85.59479,Boston,KY,Nelson
40108,37.97552,-86.179546,Brandenburg,KY,Meade
40109,38.051236,-85.755592,Brooks,KY,Bullitt
40110,37.93462,-85.65545,Clermont,KY,Bullitt
40111,37.847839,-86.463591,Cloverport,KY,Breckinridge
40115,37.735817,-86.237827,Custer,KY,Breckinridge
40117,37.884962,-86.115209,Ekron,KY,Meade
40118,38.096526,-85.758416,Fairdale,KY,Jefferson
40119,37.552184,-86.483592,Falls Of Rough,KY,Grayson
40121,37.899466,-85.952833,Fort Knox,KY,Hardin
40129,,,Hillview,KY,Bullitt
40140,37.802295,-86.414768,Garfield,KY,Breckinridge
40142,37.889946,-86.199842,Guston,KY,Meade
40143,37.751214,-86.45371,Hardinsburg,KY,Breckinridge
40144,37.802295,-86.414768,Harned,KY,Breckinridge
40145,37.606992,-86.321158,Hudson,KY,Breckinridge
40146,37.828452,-86.28417,Irvington,KY,Breckinridge
40150,37.90878,-85.688029,Lebanon Junction,KY,Bullitt
40152,37.619425,-86.449076,Mc Daniels,KY,Breckinridge
40153,37.802295,-86.414768,Mc Quady,KY,Breckinridge
40155,37.934131,-86.081991,Muldraugh,KY,Meade
40157,38.022328,-86.355493,Payneville,KY,Meade
40159,37.723474,-85.976854,Radcliff,KY,Hardin
40160,37.826634,-85.849432,Radcliff,KY,Hardin
40161,38.005963,-86.398391,Rhodelia,KY,Meade
40162,37.755939,-86.032496,Rineyville,KY,Hardin
40164,37.802295,-86.414768,Se Ree,KY,Breckinridge
40165,37.959505,-85.704609,Shepherdsville,KY,Bullitt
40170,37.913755,-86.52421,Stephensport,KY,Breckinridge
40171,37.802295,-86.414768,Union Star,KY,Breckinridge
40175,37.803725,-86.050646,Vine Grove,KY,Hardin
40176,37.881048,-86.287044,Webster,KY,Breckinridge
40177,37.980384,-85.966061,West Point,KY,Hardin
40178,37.645844,-86.405203,Westview,KY,Breckinridge
40201,38.188962,-85.676819,Louisville,KY,Jefferson
40202,38.25247,-85.753812,Louisville,KY,Jefferson
40203,38.249273,-85.769412,Louisville,KY,Jefferson
40204,38.23942,-85.722711,Louisville,KY,Jefferson
40205,38.224181,-85.60026,Louisville,KY,Jefferson
40206,38.25032,-85.703411,Louisville,KY,Jefferson
40207,38.262769,-85.666284,Louisville,KY,Jefferson
40208,38.21782,-85.763912,Louisville,KY,Jefferson
40209,38.214391,-85.769189,Louisville,KY,Jefferson
40210,38.23207,-85.788702,Louisville,KY,Jefferson
40211,38.232811,-85.815363,Louisville,KY,Jefferson
40212,38.234969,-85.794213,Louisville,KY,Jefferson
40213,38.182609,-85.707133,Louisville,KY,Jefferson
40214,38.163269,-85.788862,Louisville,KY,Jefferson
40215,38.19188,-85.785512,Louisville,KY,Jefferson
40216,38.186519,-85.833463,Louisville,KY,Jefferson
40217,38.21787,-85.739861,Louisville,KY,Jefferson
40218,38.171856,-85.67806,Louisville,KY,Jefferson
40219,38.138118,-85.69526,Louisville,KY,Jefferson
40220,38.214603,-85.620304,Louisville,KY,Jefferson
40221,38.188962,-85.676819,Louisville,KY,Jefferson
40222,38.267429,-85.623671,Louisville,KY,Jefferson
40223,38.265072,-85.558228,Louisville,KY,Jefferson
40224,38.188962,-85.676819,Louisville,KY,Jefferson
40225,38.188962,-85.676819,Louisville,KY,Jefferson
40228,38.144155,-85.626526,Louisville,KY,Jefferson
40229,38.135961,-85.649393,Louisville,KY,Jefferson
40231,38.188962,-85.676819,Louisville,KY,Jefferson
40232,38.188962,-85.676819,Louisville,KY,Jefferson
40233,38.188962,-85.676819,Louisville,KY,Jefferson
40241,38.304531,-85.581536,Louisville,KY,Jefferson
40242,38.278469,-85.59396,Louisville,KY,Jefferson
40243,38.242201,-85.535309,Louisville,KY,Jefferson
40245,38.258384,-85.475021,Louisville,KY,Jefferson
40250,38.188962,-85.676819,Louisville,KY,Jefferson
40251,38.188962,-85.676819,Louisville,KY,Jefferson
40252,38.188962,-85.676819,Louisville,KY,Jefferson
40253,38.188962,-85.676819,Louisville,KY,Jefferson
40255,38.188962,-85.676819,Louisville,KY,Jefferson
40256,38.188962,-85.676819,Louisville,KY,Jefferson
40257,38.188962,-85.676819,Louisville,KY,Jefferson
40258,38.145719,-85.864063,Louisville,KY,Jefferson
40259,38.188962,-85.676819,Louisville,KY,Jefferson
